Station,Id,Id1,Syn,Pro,Peuk,SynFSC,ProFSC,PeukFSC
K11,K2,3,7.8441768491867085,126.8550474829413,0.8034833925382219,0.09565308950079458,0.02507497738998493,1.3042544482633347
K11,K3,1,9.066044069334055,159.88305586257508,1.0145306759513977,0.07138521762987482,0.017055870513894518,1.267214814814729
K11,K3,2,9.07964494629229,162.0888546051374,0.8987726658605142,0.07100187717214343,0.017242689795454434,1.3701096877810672
K11,K3,3,8.64783062043148,161.22752965406315,0.9192891186947358,0.07326716044030088,0.01732070844150959,1.29402793544029
K11,K4,1,9.45433988940205,186.06362586630104,0.9668587500747783,0.06601244312940996,0.013644704796570619,1.1606785542568472
K11,K4,2,9.655106161623607,187.38605900750053,1.0009183353813678,0.06711680651038071,0.01389254144578255,1.249954696903016
K11,K4,3,9.661795383509721,186.76066636665828,0.9464337972571185,0.06635513504744465,0.01346624982471191,1.2372541498596321
K11,K5,1,10.111169081813847,185.31015335397015,1.0962277590384035,0.06356132605871938,0.0134490856529911,1.238711559194377
K11,K5,2,9.927334249602904,184.5680846719731,1.041760564849447,0.06404483320690904,0.013133509948119244,1.1280368528712899
K11,K5,3,10.097696948660388,185.98237746401946,0.9396257598929822,0.06381328657073593,0.013052318729840875,1.1562209641597283
K11,K6,1,10.131830072221394,204.55677587174483,0.9532764832700661,0.05834608407710776,0.011794682085566026,1.1111732467660365
K11,K6,2,10.274972366647843,205.39731043070393,1.0213690225296066,0.05681746282821892,0.011980248407906138,1.1424920567239316
K11,K6,3,10.043251618776628,205.19907597390926,1.0553934076460134,0.05665924466093872,0.012248328113764289,1.0814829412955254
K11,K7,1,10.189883115785491,193.9515747112381,0.9907299839975325,0.05610270247450215,0.011727517654771223,1.0262547044077879
K11,K7,2,9.982411515598582,191.85840850170916,1.0622484286721547,0.0576701453692865,0.011304098659529388,1.1058488636292334
K11,K7,3,10.226884385576923,193.2826678118323,1.0894151143091262,0.05448443103102658,0.01175468294095374,1.1290578991914828
K11,K8,1,9.246595598739908,199.05375960236847,1.031560744244465,0.05474525176243816,0.010914509525600215,1.0414653545248727
K11,K8,2,9.352097378458634,198.76359116512714,1.0145321781938916,0.054244940736905,0.010855913550617408,1.0011419507321784
K11,K8,3,9.198768495531624,202.33205374775554,0.9464313996142826,0.0516886947311946,0.010902606256628224,1.0852124020620992
K11,K9,1,8.470312063371123,181.32868212189422,1.028148811550675,0.0556533824069026,0.011948105118259085,1.0846212708299825
K11,K9,2,8.389025449251163,181.1293548736932,0.9737218481661815,0.053267279075798896,0.011985737784507441,1.1240040525595858
K11,K9,3,8.17081962930531,179.08003907123634,0.9907112218308309,0.05384863237926124,0.011831606953740529,1.0638392623856245
