Station,Incubation,ExpID,Treat,Dilu,Id,Id1,Syn,Pro,Peuk,SynFSC,ProFSC,PeukFSC
M4,Day-2,M4,um0.1&kDa30,1,A,2,4.030033856036686,157.20431907854936,0.7177144255941985,0.123428501040382,0.026906022353255517,1.5731685298691385
M4,Day-2,M4,um0.1&kDa30,1,A,3,3.984024291630625,157.27281496563916,0.6391773051775343,0.12105999837249504,0.02661942449036588,1.5306590575222079
M4,Day-2,M4,um0.1&kDa30,1,A,4,4.0788298285266436,157.590167598042,0.6716798124001379,0.11937144298068647,0.025342625551491235,1.6998338020356754
M4,Day-2,M4,um0.1,0.819336337566571,B,1,3.3070196840984285,129.44803960157452,0.4875231470577719,0.11667624688990855,0.025950296528798072,1.6248601396957176
M4,Day-2,M4,um0.1,0.819336337566571,B,2,3.2392009630972125,125.91714521475768,0.47125475743701584,0.11483625990552268,0.026226370822011097,1.628519631474957
M4,Day-2,M4,um0.1,0.819336337566571,B,3,3.1498307885510037,128.62305686739137,0.5064640228788434,0.11919690351350465,0.0265349494998496,1.5895592738383515
M4,Day-2,M4,um0.1,0.819336337566571,B,4,3.304252092030011,127.74996994684537,0.49563782003399054,0.11984154212800407,0.02599019365198156,1.5579501550442085
M4,Day-2,M4,um0.1,0.5462242250443807,C,1,2.335694695003007,89.54001892467154,0.3235594382688148,0.11957817921057232,0.025777722552793998,1.6348801855991277
M4,Day-2,M4,um0.1,0.5462242250443807,C,2,2.2371536624251505,88.03422530150513,0.2995507357784083,0.11838726350137872,0.024638402708063615,1.582185214769798
M4,Day-2,M4,um0.1,0.5462242250443807,C,3,2.361042590682695,89.68422576142511,0.3564315083745461,0.12491855593292644,0.025773732671782783,1.5529591726591003
M4,Day-2,M4,um0.1,0.5462242250443807,C,4,2.2295717847114056,87.95679940979679,0.37917737894883485,0.1222519212388936,0.024868987421020602,1.5524192357762696
M4,Day-2,M4,um0.1,0.27311211252219036,D,1,1.1063448229943396,44.180171501009625,0.169520676408303,0.12320177555258163,0.02658094856599966,1.6361060388211557
M4,Day-2,M4,um0.1,0.27311211252219036,D,2,1.146429121572252,45.237300388747016,0.1494453161762099,0.12351354747693981,0.02678963644038644,1.489831660179081
M4,Day-2,M4,um0.1,0.27311211252219036,D,3,1.1576201372042743,46.40961416424902,0.1851295602574623,0.1299000179174658,0.026688319933133045,1.7205140752315442
M4,Day-2,M4,um0.1,0.27311211252219036,D,4,1.1197228605278184,43.87465866717153,0.16665453455847157,0.13159471845812362,0.02677841853491674,1.42615530053772
M4,Day-2,M4,kDa30,0.819336337566571,E,1,3.2285420926808133,130.5716995104024,0.4766942848634227,0.12359344557461971,0.026067832259299133,1.5606574538055653
M4,Day-2,M4,kDa30,0.819336337566571,E,2,3.195994959364135,129.9524052121112,0.5254432390819003,0.12091166730717492,0.02556602183840786,1.5638610015171928
M4,Day-2,M4,kDa30,0.819336337566571,E,3,3.2798822605721534,128.42732096157576,0.5362645592934687,0.12044297746479443,0.025750542788270648,1.5338576573187421
M4,Day-2,M4,kDa30,0.819336337566571,E,4,3.152636290046762,128.4563950927338,0.5173151522106209,0.11631862351451938,0.02555420241764587,1.6140641375234517
M4,Day-2,M4,kDa30,0.5462242250443807,F,1,2.3575545124032975,90.099631283184,0.37426474469354243,0.12954560304269783,0.026072481720241028,1.659962565936256
M4,Day-2,M4,kDa30,0.5462242250443807,F,2,2.157166121323075,86.99944662839607,0.30166539733976994,0.12480739027177748,0.026141627643753267,1.6510603858943822
M4,Day-2,M4,kDa30,0.5462242250443807,F,3,2.242230430910638,85.59912172524682,0.3058723956042999,0.1142044874477186,0.024456689907192738,1.6366755094390835
M4,Day-2,M4,kDa30,0.5462242250443807,F,4,2.246397974739167,85.6732121060331,0.30671026469945556,0.12486474116041221,0.025164935495141812,1.6083314743845591
M4,Day-2,M4,kDa30,0.27311211252219036,G,1,1.1330459730415552,44.21780371523184,0.15612845860129515,0.12808653263126762,0.026203330705615674,1.689471002393472
M4,Day-2,M4,kDa30,0.27311211252219036,G,2,1.0906797957565997,45.15057475444282,0.16059089134151178,0.12769782744968083,0.026856637794041918,1.8177492841358172
M4,Day-2,M4,kDa30,0.27311211252219036,G,3,1.0661673609264557,44.46454020533929,0.14275047226854298,0.1256359499338136,0.02495242257768015,1.6109573451834265
M4,Day-2,M4,kDa30,0.27311211252219036,G,4,1.1018146328669525,43.54175154418754,0.15612757955604592,0.12600147636990508,0.025912399656573278,1.5901271050156693
M4,Day-2,M4,T0,NA,T,NA,4.068064764710245,164.52815411393726,0.8793369501826023,0.05389414102822126,0.0122933371490703,1.1168470060164664
SEATS,Day-1,S1,um0.1&kDa30,1,A,1,5.088274492629863,160.28815888025449,0.5236338146794555,0.10935623869919484,0.022056661547088158,1.5407256665896736
SEATS,Day-1,S1,um0.1&kDa30,1,A,2,5.066826902528407,155.66120043767168,0.5525425895986626,0.1016875502398587,0.019836318209344776,1.5307079993315211
SEATS,Day-1,S1,um0.1&kDa30,1,A,3,4.813661619263735,158.41010965182076,0.5946397973725925,0.10872449126146333,0.021242734619097262,1.6221417475376325
SEATS,Day-1,S1,um0.1&kDa30,1,A,4,4.978619336333551,156.50396136990372,0.4887134969975548,0.1099178294868201,0.02003946934411956,1.6162142662863959
SEATS,Day-1,S1,um0.1,0.819336337566571,B,1,4.1520931653334046,124.77676666719512,0.4414784190043253,0.10346985787314919,0.02042849779552773,1.6807839681923777
SEATS,Day-1,S1,um0.1,0.819336337566571,B,2,4.0878234704551595,129.14019405653255,0.47938006618464934,0.10726202670626044,0.02131305571123851,1.701433369394862
SEATS,Day-1,S1,um0.1,0.819336337566571,B,3,4.08703966285643,125.53098010351758,0.45230989409786493,0.10229417267114636,0.020206890656739415,1.4381155638420067
SEATS,Day-1,S1,um0.1,0.819336337566571,B,4,4.002079846381387,127.67934062548106,0.4875056411367046,0.11037910061541968,0.02118894989643088,1.6719960062392945
SEATS,Day-1,S1,um0.1,0.5462242250443807,C,1,2.735080807186659,87.51753854829605,0.2864839782876706,0.11476072112865493,0.021408536802565686,1.7250600922817931
SEATS,Day-1,S1,um0.1,0.5462242250443807,C,2,2.7805707898001137,88.26544467030625,0.31597404797230966,0.11207824218355562,0.02220781022670834,1.6744447616823086
SEATS,Day-1,S1,um0.1,0.5462242250443807,C,3,2.727511500469431,84.18591929593636,0.28058737177534177,0.11322030987149488,0.01993384069882321,1.6348324276717872
SEATS,Day-1,S1,um0.1,0.5462242250443807,C,4,2.7022142121655053,86.49233558676723,0.2679461060481657,0.1172617624639981,0.021581177147285635,1.6963158495708819
