cruise,time_n,Abu_Euk,Abu_Pro,Abu_Syn,Bio_Euk,Bio_Pro,Bio_Syn,Dia_Euk,Dia_Pro,Dia_Syn
KOK1515,2015-10-12T23:30:00Z,1.2050578306067736,1.0235392640042165,1.0527493311022076,0.7764953734167894,0.7455088655074933,0.916051463845194,0.8457976497876635,0.8885395665566804,0.9572964108120662
KOK1515,2015-10-13T00:00:00Z,1.2007486648992296,1.0445995956216336,1.0277643505002516,0.7956676444154698,0.7790906535295316,0.9096341463045162,0.8483304675332481,0.8973889554842193,0.9544372639268492
KOK1515,2015-10-13T00:30:00Z,1.176952284447915,1.0005482247164044,1.0151410707408215,0.827107886997063,0.8057164406320709,0.9304164623493292,0.8778051100805865,0.9149986009250234,0.9537198718778859
KOK1515,2015-10-13T01:00:00Z,1.0883215084934712,1.023363147159344,1.0321553167485114,0.8342281648249918,0.8400550652577955,1.0270072728110238,0.8945408685841918,0.9305640424704998,0.9880723292589682
KOK1515,2015-10-13T01:30:00Z,1.0493652906737574,1.0026784827743909,0.9754566628890198,0.8374742417040233,0.83866035557366,0.9099785624186534,0.9026487662722398,0.9378491901991244,0.9848439987729718
KOK1515,2015-10-13T02:00:00Z,1.0473081972962277,0.9423118213864085,0.9474767889018696,0.8151290101977547,0.7769027788425427,0.869500491663508,0.886842569197864,0.934198938869466,0.9754870096546326
KOK1515,2015-10-13T02:30:00Z,1.0713368143447768,0.9412391268388727,1.0000031507914218,0.844771391363369,0.8034813465551538,0.8800006844466284,0.8951407003842882,0.9472523695706475,0.9811208429216168
KOK1515,2015-10-13T03:00:00Z,1.0172586584697798,0.9716854105837134,1.0059124304314322,0.9976607759365096,0.9115024188474572,1.0053128438930488,0.9875561472371508,0.9825057652870928,1.013157308711031
KOK1515,2015-10-13T03:30:00Z,1.0109014123498241,0.986251153443074,1.0046427967469729,1.113782546852206,0.9502778759632372,1.019422019591174,1.0422843223702642,0.9943674214820153,1.015991696053153
KOK1515,2015-10-13T04:00:00Z,1.058176647129337,0.9676370784343412,1.0131954111786268,1.115438809068054,0.978476385899195,1.0328910942212,1.0331463279240145,1.0090378791876224,1.0043203559359626
KOK1515,2015-10-13T04:30:00Z,1.0714154206071766,0.9598349131758255,0.9338550967120766,1.2415859153092335,0.9997062588724921,0.9425456194934264,1.062799438381226,1.0228355931931854,1.0047092005066722
KOK1515,2015-10-13T05:00:00Z,1.0714154206071766,0.9548956916352904,0.9237870111491374,1.2068681885240489,1.0511242543281254,0.9289214992078888,1.061362084367917,1.033387775881206,1.0186548486375993
KOK1515,2015-10-13T05:30:00Z,1.0732697122420842,1.006735419509791,1.0089170152322184,1.19160018657751,1.0991151398171273,1.0515829338741245,1.0446359211023852,1.0384950664271382,1.0197759485190565
KOK1515,2015-10-13T06:00:00Z,1.259023766212124,1.1274732596216295,1.4976613328673514,1.1175069855078998,1.2561151221153088,1.4758999310127816,0.9575437176145769,1.0466083742708032,1.0180202710822936
KOK1515,2015-10-13T06:30:00Z,1.4338313758514607,1.1760982783795526,1.6705429642463623,1.1538429592373585,1.487596060923824,1.801105781050036,0.9596734050447377,1.0683903567198154,1.0211689887747493
KOK1515,2015-10-13T07:00:00Z,1.4338313758514607,1.1775416053382912,1.7348859214175976,1.460259770163989,1.5013198366600844,1.8992441219883858,0.9951628560098255,1.0693308375143824,1.0263572812393225
KOK1515,2015-10-13T07:30:00Z,0.946901937891873,1.0194764559313303,1.055121820252773,1.0938746656697933,1.2997054751135595,1.1171870340081704,1.020747655281923,1.1028505756886495,1.0510669423515138
